Voltage_main,Voltage_secondary,Current_main,Current_secondary,Temperature_main,Temperature_secondary
0.009411764705882352,0.04804804804804805,0.02,0.9719719719719719,0.07258064516129033,0.037037037037037035
0.010588235294117647,0.4984984984984985,0.016,0.2682682682682683,0.008064516129032258,0.5145145145145145
0.00823529411764706,0.6466466466466466,0.156,0.18518518518518517,0.016129032258064516,0.42742742742742745
0.009411764705882352,0.5635635635635635,0.02,0.5195195195195195,0.1774193548387097,0.5265265265265265
0.009411764705882352,0.958958958958959,0.024,0.028028028028028028,0.020161290322580645,0.24124124124124124
0.00823529411764706,0.5765765765765766,0.02,0.17417417417417416,0.008064516129032258,0.5795795795795796
0.00823529411764706,0.9579579579579579,0.1,0.6226226226226226,0.06854838709677419,0.5345345345345346
0.010588235294117647,0.006006006006006006,0.124,0.08608608608608609,0.11290322580645161,0.6146146146146146
0.009411764705882352,0.4674674674674675,0.02,0.6266266266266266,0.016129032258064516,0.7697697697697697
0.010588235294117647,0.2872872872872873,0.02,0.96996996996997,0.036290322580645164,0.47147147147147145
0.009411764705882352,0.002002002002002002,0.016,0.9429429429429429,0.11290322580645161,0.44144144144144143
0.9341176470588235,0.8208208208208209,0.024,0.4034034034034034,0.008064516129032258,0.7797797797797797
0.9858823529411764,0.3483483483483483,0.144,0.4974974974974975,0.18548387096774194,0.3563563563563564
0.009411764705882352,0.23723723723723725,0.1,0.8928928928928929,0.06451612903225806,0.7237237237237237
0.00823529411764706,0.6306306306306306,0.02,0.002002002002002002,0.06048387096774194,0.5595595595595596
0.009411764705882352,0.6226226226226226,0.028,0.031031031031031032,0.04435483870967742,0.6196196196196196
0.009411764705882352,0.7917917917917918,0.012,0.24824824824824826,0.06048387096774194,0.36936936936936937
0.009411764705882352,0.6106106106106106,0.028,0.35235235235235235,0.020161290322580645,0.9329329329329329
0.009411764705882352,0.8878878878878879,0.024,0.8778778778778779,0.020161290322580645,0.4964964964964965
0.010588235294117647,0.44144144144144143,0.02,0.7787787787787788,0.020161290322580645,0.43243243243243246
0.009411764705882352,0.6366366366366366,0.024,0.5545545545545546,0.020161290322580645,0.954954954954955
0.009411764705882352,0.8058058058058059,0.016,0.30430430430430433,0.020161290322580645,0.4754754754754755
0.00823529411764706,0.96996996996997,0.016,0.8638638638638638,0.020161290322580645,0.22622622622622623
0.009411764705882352,0.5985985985985987,0.152,0.016016016016016016,0.10080645161290322,0.5255255255255256
0.009411764705882352,0.4914914914914915,0.028,0.3783783783783784,0.036290322580645164,0.7757757757757757
0.00823529411764706,0.6106106106106106,0.024,0.8578578578578578,0.024193548387096774,0.24224224224224225
0.009411764705882352,0.11011011011011011,0.024,0.8448448448448449,0.020161290322580645,0.2042042042042042
0.009411764705882352,0.32432432432432434,0.016,0.37537537537537535,0.012096774193548387,0.22622622622622623
0.9305882352941176,0.6916916916916916,0.024,0.9519519519519519,0.16532258064516128,0.9069069069069069
0.010588235294117647,0.3933933933933934,0.024,0.7687687687687688,0.004032258064516129,0.17317317317317318
0.9811764705882353,0.09009009009009009,0.028,0.24624624624624625,0.016129032258064516,0.4644644644644645
0.9776470588235294,0.32432432432432434,0.02,0.7317317317317318,0.012096774193548387,0.6916916916916916
0.010588235294117647,0.001001001001001001,0.128,0.5325325325325325,0.016129032258064516,0.8938938938938938
0.009411764705882352,0.05305305305305305,0.016,0.4974974974974975,0.11693548387096774,0.3863863863863864
0.009411764705882352,0.12912912912912913,0.02,0.6976976976976977,0.016129032258064516,0.8648648648648649
0.009411764705882352,0.24724724724724725,0.02,0.7137137137137137,0.05241935483870968,0.48348348348348347
0.00823529411764706,0.993993993993994,0.012,0.6916916916916916,0.020161290322580645,0.6976976976976977
0.009411764705882352,0.4364364364364364,0.108,0.05105105105105105,0.024193548387096774,0.05405405405405406
0.009411764705882352,0.13013013013013014,0.12,0.2092092092092092,0.1935483870967742,0.5855855855855856
0.009411764705882352,0.6816816816816816,0.152,0.6656656656656657,0.08064516129032258,0.6336336336336337
0.010588235294117647,0.2222222222222222,0.02,0.5425425425425425,0.028225806451612902,0.41541541541541543
0.010588235294117647,0.12412412412412413,0.104,0.7937937937937938,0.1975806451612903,0.21621621621621623
0.00823529411764706,0.9719719719719719,0.028,0.1841841841841842,0.020161290322580645,0.8998998998998999
0.010588235294117647,0.035035035035035036,0.024,0.8828828828828829,0.016129032258064516,0.6976976976976977
0.009411764705882352,0.35035035035035034,0.02,0.02902902902902903,0.04032258064516129,0.21921921921921922
0.009411764705882352,0.38538538538538536,0.024,0.8468468468468469,0.04032258064516129,0.006006006006006006
0.009411764705882352,0.22322322322322322,0.02,0.928928928928929,0.08870967741935484,0.1981981981981982
0.9211764705882353,0.7557557557557557,0.012,0.5075075075075075,0.008064516129032258,0.5865865865865866
0.00823529411764706,0.9669669669669669,0.024,0.1871871871871872,0.16532258064516128,0.6206206206206206
0.009411764705882352,0.974974974974975,0.012,0.5355355355355356,0.05241935483870968,0.3663663663663664
0.010588235294117647,0.04104104104104104,0.02,0.3783783783783784,0.11693548387096774,0.08608608608608609
0.009411764705882352,0.22822822822822822,0.088,0.993993993993994,0.020161290322580645,0.9629629629629629
0.009411764705882352,0.8538538538538538,0.028,0.04904904904904905,0.1814516129032258,0.44844844844844844
0.00823529411764706,0.5595595595595596,0.024,0.8968968968968969,0.020161290322580645,0.2182182182182182
0.971764705882353,0.5885885885885885,0.008,0.5825825825825826,0.020161290322580645,0.4004004004004004
0.009411764705882352,0.016016016016016016,0.028,0.3173173173173173,0.020161290322580645,0.13913913913913914
0.009411764705882352,0.8848848848848849,0.028,0.028028028028028028,0.18548387096774194,0.7437437437437437
1.0,0.4874874874874875,0.02,0.965965965965966,0.004032258064516129,0.5485485485485485
0.00823529411764706,0.5295295295295295,0.104,0.6276276276276276,0.13306451612903225,0.9479479479479479
0.00823529411764706,0.8898898898898899,0.136,0.43343343343343343,0.004032258064516129,0.15315315315315314
0.00823529411764706,0.5985985985985987,0.016,0.25825825825825827,0.012096774193548387,0.2092092092092092
0.010588235294117647,0.4294294294294294,0.008,0.5525525525525525,0.125,0.35535535535535534
0.009411764705882352,0.5115115115115115,0.184,0.06006006006006006,0.04435483870967742,0.6356356356356356
0.00823529411764706,0.6746746746746747,0.012,0.0960960960960961,0.016129032258064516,0.7397397397397397
0.9447058823529412,0.15415415415415415,0.18,0.04504504504504504,0.0967741935483871,0.5985985985985987
0.009411764705882352,0.8878878878878879,0.028,0.33933933933933935,0.1814516129032258,0.6606606606606606
0.010588235294117647,0.0980980980980981,0.016,0.13213213213213212,0.09274193548387097,0.08308308308308308
0.010588235294117647,0.002002002002002002,0.008,0.7077077077077077,0.008064516129032258,0.8518518518518519
0.00823529411764706,0.6226226226226226,0.104,0.5555555555555556,0.020161290322580645,0.8988988988988988
0.009411764705882352,0.04104104104104104,0.008,0.6176176176176176,0.09274193548387097,0.6746746746746747
0.010588235294117647,0.4854854854854855,0.008,0.94994994994995,0.016129032258064516,0.6696696696696697
0.009411764705882352,0.10510510510510511,0.172,0.6986986986986987,0.13709677419354838,0.4644644644644645
0.010588235294117647,0.4854854854854855,0.012,0.08508508508508508,0.004032258064516129,0.2042042042042042
0.010588235294117647,0.01001001001001001,0.008,0.8728728728728729,0.020161290322580645,0.16616616616616617
0.9435294117647058,0.8558558558558559,0.028,0.4854854854854855,0.008064516129032258,0.8888888888888888
0.010588235294117647,0.36936936936936937,0.2,0.7967967967967968,0.1814516129032258,0.7257257257257257
0.009411764705882352,0.19519519519519518,0.028,0.31431431431431434,0.07661290322580645,0.4944944944944945
0.00823529411764706,0.6786786786786787,0.012,0.6216216216216216,0.012096774193548387,0.8648648648648649
0.00823529411764706,0.7747747747747747,0.18,0.09109109109109109,0.008064516129032258,0.986986986986987
0.009411764705882352,0.4724724724724725,0.02,0.5315315315315315,0.012096774193548387,0.17917917917917917
0.00823529411764706,0.9429429429429429,0.016,0.32932932932932935,0.08064516129032258,0.7777777777777778
0.010588235294117647,0.35435435435435436,0.012,0.5005005005005005,0.012096774193548387,0.45245245245245247
0.010588235294117647,0.17117117117117117,0.024,0.6126126126126126,0.06048387096774194,0.7997997997997998
0.010588235294117647,0.27127127127127126,0.02,0.5255255255255256,0.09274193548387097,0.7827827827827828
0.009411764705882352,0.7257257257257257,0.156,0.8878878878878879,0.016129032258064516,0.17517517517517517
0.010588235294117647,0.47847847847847846,0.14,0.23523523523523523,0.016129032258064516,0.6626626626626627
0.009411764705882352,0.4774774774774775,0.024,0.2932932932932933,0.07661290322580645,0.38038038038038036
0.928235294117647,0.2952952952952953,0.012,0.8568568568568569,0.16129032258064516,0.5635635635635635
0.009411764705882352,0.2182182182182182,0.028,0.5895895895895896,0.016129032258064516,0.35835835835835833
0.009411764705882352,0.8088088088088088,0.024,0.15615615615615616,0.1814516129032258,0.43843843843843844
0.00823529411764706,0.9219219219219219,0.02,0.4674674674674675,0.020161290322580645,0.4934934934934935
0.00823529411764706,0.6386386386386387,0.096,0.7257257257257257,0.008064516129032258,0.2182182182182182
0.010588235294117647,0.17517517517517517,0.028,0.14014014014014015,0.012096774193548387,0.7997997997997998
0.010588235294117647,0.0,0.008,0.5075075075075075,0.004032258064516129,0.7167167167167167
0.009411764705882352,0.3433433433433433,0.028,0.3843843843843844,0.1814516129032258,0.7177177177177178
0.010588235294117647,0.3353353353353353,0.016,0.5285285285285285,0.020161290322580645,0.7847847847847848
0.009411764705882352,0.3023023023023023,0.012,0.14014014014014015,0.11693548387096774,0.91991991991992
0.009411764705882352,0.44644644644644643,0.16,0.9619619619619619,0.016129032258064516,0.035035035035035036
0.009411764705882352,0.45845845845845845,0.008,0.7637637637637638,0.12096774193548387,0.4494494494494494
0.009411764705882352,0.992992992992993,0.008,0.9429429429429429,0.05241935483870968,0.3863863863863864
0.8917647058823529,0.08608608608608609,0.02,0.6826826826826827,0.17338709677419356,0.5245245245245245
0.009411764705882352,0.14114114114114115,0.192,0.008008008008008008,0.056451612903225805,0.8108108108108109
0.010588235294117647,0.3333333333333333,0.02,0.6436436436436437,0.06854838709677419,0.17917917917917917
0.010588235294117647,0.15015015015015015,0.124,0.5945945945945946,0.016129032258064516,0.6966966966966966
0.009411764705882352,0.7097097097097097,0.16,0.1891891891891892,0.9274193548387096,0.7697697697697697
0.010588235294117647,0.14614614614614616,0.024,0.02902902902902903,0.012096774193548387,0.5815815815815816
0.009411764705882352,0.5645645645645646,0.16,0.8028028028028028,0.10080645161290322,0.22622622622622623
0.00823529411764706,0.6346346346346347,0.024,0.002002002002002002,0.016129032258064516,0.7427427427427428
0.009411764705882352,0.45145145145145144,0.02,0.5805805805805806,0.07661290322580645,0.4034034034034034
0.009411764705882352,0.6946946946946947,0.024,0.12012012012012012,0.004032258064516129,0.4914914914914915
0.010588235294117647,0.4854854854854855,0.02,0.09509509509509509,0.04838709677419355,0.7547547547547547
0.009411764705882352,0.7157157157157157,0.016,0.24324324324324326,0.024193548387096774,0.3103103103103103
0.009411764705882352,0.5035035035035035,0.024,0.6896896896896897,0.012096774193548387,0.6416416416416416
0.009411764705882352,0.18218218218218218,0.028,0.3973973973973974,0.07258064516129033,0.8458458458458459
0.010588235294117647,0.21121121121121122,0.024,0.986986986986987,0.020161290322580645,0.6616616616616616
0.009411764705882352,0.41041041041041043,0.016,0.6306306306306306,0.13709677419354838,0.35435435435435436
0.00823529411764706,0.960960960960961,0.112,0.7707707707707707,0.15725806451612903,0.9629629629629629
0.009411764705882352,0.6826826826826827,0.02,0.27627627627627627,0.004032258064516129,0.06906906906906907
0.00823529411764706,0.5115115115115115,0.02,0.48348348348348347,0.020161290322580645,0.6786786786786787
0.009411764705882352,0.01001001001001001,0.016,0.17317317317317318,0.04435483870967742,0.1091091091091091
0.009411764705882352,0.003003003003003003,0.016,0.4944944944944945,0.020161290322580645,0.96996996996997
0.009411764705882352,0.9279279279279279,0.016,0.028028028028028028,0.020161290322580645,0.36936936936936937
0.00823529411764706,0.5555555555555556,0.02,0.3893893893893894,0.016129032258064516,0.34034034034034033
0.010588235294117647,0.2032032032032032,0.12,0.7627627627627628,0.012096774193548387,0.2682682682682683
0.00823529411764706,0.5625625625625625,0.02,0.6466466466466466,0.020161290322580645,0.8148148148148148
0.010588235294117647,0.11511511511511512,0.192,0.6696696696696697,0.024193548387096774,0.16316316316316315
0.00823529411764706,0.8938938938938938,0.02,0.9179179179179179,0.036290322580645164,0.4004004004004004
0.009411764705882352,0.7747747747747747,0.028,0.7657657657657657,0.016129032258064516,0.7857857857857858
0.009411764705882352,0.0940940940940941,0.024,0.2802802802802803,0.17338709677419356,0.8618618618618619
0.010588235294117647,0.24524524524524524,0.02,0.8488488488488488,0.06854838709677419,0.7777777777777778
0.010588235294117647,0.3383383383383383,0.02,0.4994994994994995,0.04838709677419355,0.24524524524524524
0.009411764705882352,0.7797797797797797,0.216,0.4974974974974975,0.024193548387096774,0.006006006006006006
0.009411764705882352,0.5785785785785785,0.008,0.8028028028028028,0.012096774193548387,0.3813813813813814
0.010588235294117647,0.17617617617617617,0.02,0.3103103103103103,0.11693548387096774,0.4914914914914915
0.00823529411764706,0.960960960960961,0.028,0.11311311311311312,0.016129032258064516,0.21021021021021022
0.009411764705882352,0.36536536536536535,0.132,0.37737737737737737,0.10483870967741936,0.7857857857857858
0.010588235294117647,0.2962962962962963,0.016,0.18518518518518517,0.012096774193548387,0.6046046046046046
0.009411764705882352,0.968968968968969,0.008,0.25125125125125125,0.1774193548387097,0.991991991991992
